"tod","Late","Exposed","Infected","cosFull","sinFull","cosHalf","sinHalf","group","Fish_id","dwellTime1","dwellTime2","dwellTime3"
935,"1",0,0,-0.591309648363582,-0.806444604267483,-0.300705799504273,0.953716950748227,"4","F",6.66661286528733,13.6853557897466,5.4732541443052
936,"1",0,0,-0.587785252292473,-0.809016994374947,-0.309016994374947,0.951056516295154,"4","F",6.66796019846629,13.6845174413788,5.47306921234349
937,"1",0,0,-0.584249665637435,-0.811573981965012,-0.317304656405091,0.9483236552062,"4","F",6.66935098425415,13.6835813700704,5.47289949757533
938,"1",0,0,-0.58070295571094,-0.814115518356319,-0.325568154457155,0.945518575599317,"4","F",6.67078523352347,13.6825476440154,5.47274500219464
939,"1",0,0,-0.577145190037234,-0.816641555161679,-0.333806859233771,0.942641491092178,"4","F",6.67226295729847,13.6814163354084,5.47260572826076
940,"1",0,0,-0.573576436351046,-0.819152044288992,-0.342020143325668,0.939692620785909,"4","F",6.67378416675342,13.6801875204369,5.47248167769794
941,"1",0,0,-0.569996762596304,-0.821646937942163,-0.350207381259466,0.936672189248398,"4","F",6.67534887321062,13.6788612792714,5.47237285229699
942,"1",0,0,-0.566406236924833,-0.824126188622016,-0.3583679495453,0.933580426497202,"4","F",6.67695708813972,13.6774376960545,5.47227925371317
943,"1",0,0,-0.562804927695069,-0.826589749127189,-0.366501226724297,0.930417567982025,"4","F",6.67860882315586,13.6759168588919,5.47220088346876
944,"1",0,0,-0.559192903470747,-0.829037572555041,-0.374606593415911,0.927183854566788,"4","F",6.68030409001904,13.6742988598417,5.47213774295028
945,"1",0,0,-0.555570233019603,-0.831469612302545,-0.382683432365088,0.923879532511287,"4","F",6.68204290063181,13.6725837949027,5.47208983341079
946,"1",0,0,-0.551936985312058,-0.833885822067168,-0.390731128489273,0.92050485345244,"4","F",6.68382526703749,13.6707717640052,5.47205715596851
947,"1",0,0,-0.548293229519914,-0.836286155847759,-0.398749068925245,0.917060074385124,"4","F",6.68565120141989,13.6688628709976,5.47203971160798
948,"1",0,0,-0.544639035015027,-0.838670567945424,-0.4067366430758,0.913545457642601,"4","F",6.68752071610015,13.6668572236363,5.47203750117819
949,"1",0,0,-0.540974471367994,-0.841039012964392,-0.414693242656239,0.909961270876543,"4","F",6.68943382353655,13.6647549335728,5.47205052539493
950,"1",0,0,-0.537299608346824,-0.843391445812885,-0.422618261740699,0.90630778703665,"4","F",6.69139053632125,13.6625561163428,5.47207878483891
951,"1",0,0,-0.533614515915611,-0.845727821703973,-0.430511096808296,0.90258528434986,"4","F",6.69339086718014,13.660260891352,5.47212227995624
952,"1",0,0,-0.529919264233205,-0.848048096156426,-0.438371146789077,0.898794046299167,"4","F",6.69543482896938,13.6578693818651,5.47218101105886
953,"1",0,0,-0.52621392365187,-0.850352224995563,-0.446197813109808,0.894934361602025,"4","F",6.69752243467542,13.6553817149911,5.47225497832414
954,"1",0,0,-0.522498564715949,-0.852640164354092,-0.453990499739547,0.891006524188368,"4","F",6.69965369741112,13.6527980216715,5.47234418179437
955,"1",0,0,-0.518773258160521,-0.854911870672947,-0.461748613235034,0.887010833178222,"4","F",6.70182863041555,13.6501184366664,5.47244862137768
956,"1",0,0,-0.515038074910054,-0.857167300702112,-0.46947156278589,0.882947592858927,"4","F",6.70404724705099,13.6473430985393,5.47256829684716
957,"1",0,0,-0.511293086077052,-0.859406411501453,-0.477158760259609,0.878817112661965,"4","F",6.70630956080117,13.6444721496455,5.47270320784105
958,"1",0,0,-0.507538362960704,-0.861629160441526,-0.484809620246337,0.874619707139396,"4","F",6.70861558526917,13.6415057361153,5.47285335386277
959,"1",0,0,-0.503773977045526,-0.863835505204396,-0.492423560103467,0.8703556959399,"4","F",6.7109653341754,13.6384440078409,5.47301873428069
960,"1",0,0,-0.5,-0.866025403784438,-0.499999999999999,0.866025403784439,"4","F",6.713358821356,13.6352871184611,5.47319934832808
961,"1",0,0,-0.496216503675208,-0.868198814489142,-0.507538362960704,0.861629160441526,"4","F",6.71579606075898,13.6320352253458,5.47339519510297
962,"1",0,0,-0.492423560103467,-0.8703556959399,-0.515038074910054,0.857167300702112,"4","F",6.71827706644422,13.6286884895815,5.47360627356829
963,"1",0,0,-0.488621241496955,-0.872496007072797,-0.522498564715948,0.852640164354093,"4","F",6.72080185257892,13.6252470759548,5.47383258255104
964,"1",0,0,-0.484809620246337,-0.874619707139396,-0.529919264233205,0.848048096156426,"4","F",6.72337043343737,13.621711152937,5.47407412074313
965,"1",0,0,-0.480988768919388,-0.876726755707508,-0.537299608346824,0.843391445812886,"4","F",6.72598282339709,13.6180808926672,5.4743308867005
966,"1",0,0,-0.477158760259609,-0.878817112661965,-0.544639035015027,0.838670567945424,"4","F",6.72863903693656,13.6143564709375,5.47460287884337
967,"1",0,0,-0.473319667184844,-0.880890738205385,-0.551936985312057,0.833885822067169,"4","F",6.73133908863406,13.6105380671747,5.4748900954562
968,"1",0,0,-0.469471562785891,-0.882947592858927,-0.559192903470747,0.829037572555042,"4","F",6.73408299316293,13.6066258644246,5.47519253468681
969,"1",0,0,-0.465614520325112,-0.884987637463042,-0.566406236924832,0.824126188622016,"4","F",6.73687076529154,13.6026200493336,5.47551019454704
970,"1",0,0,-0.461748613235034,-0.887010833178221,-0.573576436351045,0.819152044288992,"4","F",6.73970241987854,13.5985208121333,5.47584307291277
971,"1",0,0,-0.457873915116957,-0.889017141485737,-0.58070295571094,0.814115518356319,"4","F",6.74257797187147,13.5943283466211,5.4761911675223
972,"1",0,0,-0.453990499739547,-0.891006524188368,-0.587785252292473,0.809016994374948,"4","F",6.74549743630337,13.5900428501434,5.47655447597799
973,"1",0,0,-0.450098441037435,-0.892978943411137,-0.594822786751341,0.803856860617218,"4","F",6.74846082829072,13.5856645235772,5.47693299574485
974,"1",0,0,-0.446197813109809,-0.894934361602025,-0.601815023152047,0.798635510047294,"4","F",6.75146816303027,13.5811935713123,5.47732672415054
975,"1",0,0,-0.442288690219001,-0.896872741532688,-0.608761429008721,0.793353340291235,"4","F",6.75451945579562,13.5766302012316,5.47773565838588
976,"1",0,0,-0.438371146789078,-0.898794046299167,-0.615661475325658,0.788010753606722,"4","F",6.75761472193585,13.5719746246948,5.47815979550364
977,"1",0,0,-0.434445257404418,-0.900698239322588,-0.622514636637619,0.782608156852415,"4","F",6.76075397687077,13.5672270565167,5.47859913241928
978,"1",0,0,-0.430511096808295,-0.902585284349861,-0.629320391049837,0.777145961456971,"4","F",6.76393723608976,13.5623877149496,5.47905366590999
979,"1",0,0,-0.426568739901459,-0.904455145454368,-0.636078220277764,0.77162458338772,"4","F",6.76716451514721,13.5574568216643,5.47952339261474
980,"1",0,0,-0.4226182617407,-0.90630778703665,-0.642787609686538,0.766044443118979,"4","F",6.7704358296603,13.5524346017296,5.48000830903425
981,"1",0,0,-0.418659737537428,-0.908143173825081,-0.649448048330184,0.760405965600031,"4","F",6.77375119530575,13.547321283593,5.48050841153054
982,"1",0,0,-0.414693242656239,-0.909961270876543,-0.656059028990507,0.754709580222772,"4","F",6.77711062781646,13.5421170990608,5.4810236963267
983,"1",0,0,-0.410718852613477,-0.911762043577089,-0.662620048215738,0.748955720789002,"4","F",6.78051414297875,13.5368222832776,5.48155415950646
984,"1",0,0,-0.4067366430758,-0.913545457642601,-0.669130606358858,0.743144825477394,"4","F",6.78396175662851,13.5314370747067,5.48209979701437
985,"1",0,0,-0.402746689858737,-0.915311479119447,-0.67559020761566,0.737277336810124,"4","F",6.78745348464827,13.5259617151085,5.48266060465539
986,"1",0,0,-0.398749068925246,-0.917060074385124,-0.681998360062499,0.73135370161917,"4","F",6.79098934296394,13.5203964495204,5.48323657809442
987,"1",0,0,-0.394743856384267,-0.918791210148898,-0.688354575693754,0.725374371012287,"4","F",6.79456934754103,13.5147415262365,5.48382771285605
988,"1",0,0,-0.390731128489274,-0.92050485345244,-0.694658370458997,0.719339800338651,"4","F",6.79819351438164,13.5089971967848,5.48443400432438
989,"1",0,0,-0.386710961636821,-0.922200971670452,-0.70090926429985,0.713250449154182,"4","F",6.80186185952084,13.5031637159075,5.48505544774321
990,"1",0,0,-0.38268343236509,-0.923879532511287,-0.707106781186548,0.707106781186547,"4","F",6.80557439902259,13.4972413415387,5.48569203821467
991,"1",0,0,-0.378648617352433,-0.925540504017566,-0.713250449154182,0.700909264299851,"4","F",6.80933114897744,13.4912303347828,5.4863437706997
992,"1",0,0,-0.374606593415912,-0.927183854566787,-0.719339800338651,0.694658370458998,"4","F",6.81313212549753,13.4851309598935,5.48701064001762
993,"1",0,0,-0.370557437509836,-0.928809552871924,-0.725374371012288,0.688354575693753,"4","F",6.81697734471345,13.4789434842498,5.48769264084581
994,"1",0,0,-0.366501226724297,-0.930417567982025,-0.731353701619171,0.681998360062498,"4","F",6.82086682277099,13.4726681783363,5.48838976771913
995,"1",0,0,-0.362438038283702,-0.932007869282798,-0.737277336810124,0.675590207615661,"4","F",6.82480057582666,13.4663053157194,5.48910201503031
996,"1",0,0,-0.358367949545301,-0.933580426497202,-0.743144825477394,0.669130606358859,"4","F",6.8287786200442,13.4598551730248,5.4898293770284
997,"1",0,0,-0.354291037997716,-0.935135209686012,-0.748955720789002,0.662620048215737,"4","F",6.83280097159081,13.453318029915,5.49057184781987
998,"1",0,0,-0.350207381259468,-0.936672189248398,-0.754709580222772,0.656059028990507,"4","F",6.83686764663253,13.4466941690671,5.4913294213668
999,"1",0,0,-0.346117057077493,-0.938191335922484,-0.76040596560003,0.649448048330184,"4","F",6.84097866133175,13.4399838761485,5.49210209148805
1000,"1",0,0,-0.342020143325669,-0.939692620785908,-0.766044443118977,0.64278760968654,"4","F",6.84513403184133,13.4331874397956,5.49288985185763
1001,"1",0,0,-0.337916718003327,-0.941176015256371,-0.77162458338772,0.636078220277764,"4","F",6.84933377430229,13.4263051515882,5.4936926960047
1002,"1",0,0,-0.333806859233771,-0.942641491092178,-0.77714596145697,0.629320391049838,"4","F",6.85357790483818,13.4193373060284,5.49451061731406
1003,"1",0,0,-0.329690645262788,-0.944089020392784,-0.782608156852413,0.622514636637621,"4","F",6.85786643955225,13.4122842005154,5.4953436090243
1004,"1",0,0,-0.325568154457157,-0.945518575599317,-0.788010753606722,0.615661475325658,"4","F",6.86219939452235,13.405146135322,5.49619166422872
1005,"1",0,0,-0.321439465303162,-0.946930129495106,-0.793353340291235,0.608761429008721,"4","F",6.86657678579695,13.3979234135716,5.49705477587372
1006,"1",0,0,-0.317304656405093,-0.948323655206199,-0.798635510047292,0.601815023152049,"4","F",6.87099862939112,13.3906163412134,5.49793293675998
1007,"1",0,0,-0.31316380648375,-0.949699126201877,-0.803856860617216,0.594822786751343,"4","F",6.87546494128151,13.3832252269988,5.49882613954037
1008,"1",0,0,-0.309016994374948,-0.951056516295154,-0.809016994374947,0.587785252292473,"4","F",6.87997573740267,13.3757503824561,5.49973437672065
1009,"1",0,0,-0.304864299028011,-0.952395799643278,-0.814115518356319,0.58070295571094,"4","F",6.88453103364191,13.3681921218674,5.50065764065903
1010,"1",0,0,-0.300705799504274,-0.953716950748227,-0.819152044288991,0.573576436351047,"4","F",6.88913084583578,13.3605507622435,5.50159592356522
1011,"1",0,0,-0.296541574975571,-0.955019944457187,-0.824126188622016,0.566406236924833,"4","F",6.89377518976426,13.3528266232995,5.50254921749979
1012,"1",0,0,-0.292371704722737,-0.956304755963035,-0.829037572555041,0.559192903470747,"4","F",6.89846408114727,13.345020027429,5.50351751437506
1013,"1",0,0,-0.288196268134089,-0.957571360804815,-0.833885822067168,0.551936985312058,"4","F",6.90319753563949,13.337131299681,5.50450080595351
1014,"1",0,0,-0.284015344703923,-0.958819734868193,-0.838670567945424,0.544639035015027,"4","F",6.90797556882558,13.3291607677336,5.5054990838471
1015,"1",0,0,-0.279829014030992,-0.960049854385929,-0.843391445812885,0.537299608346824,"4","F",6.91279819621559,13.321108761869,5.50651233951817
1016,"1",0,0,-0.275637355816999,-0.961261695938319,-0.848048096156426,0.529919264233204,"4","F",6.91766543324047,13.3129756149492,5.50754056427763
1017,"1",0,0,-0.271440449865074,-0.962455236453647,-0.852640164354092,0.522498564715949,"4","F",6.92257729524681,13.3047616623896,5.50858374928544
1018,"1",0,0,-0.267238376078257,-0.963630453208623,-0.857167300702112,0.515038074910055,"4","F",6.92753379749161,13.2964672421342,5.5096418855494
1019,"1",0,0,-0.263031214457974,-0.964787323828813,-0.861629160441526,0.507538362960704,"4","F",6.93253495513886,13.2880926946302,5.51071496392524
1020,"1",0,0,-0.258819045102521,-0.965925826289068,-0.866025403784439,0.5,"4","F",6.93758078325232,13.2796383628015,5.5118029751161
1021,"1",0,0,-0.254601948205528,-0.967045938913943,-0.8703556959399,0.492423560103467,"4","F",6.94267129679224,13.2711045920244,5.51290590967142
1022,"1",0,0,-0.250380004054442,-0.968147640378108,-0.874619707139395,0.484809620246338,"4","F",6.94780651061001,13.2624917301005,5.51402375798739
1023,"1",0,0,-0.246153293028993,-0.969230909706754,-0.878817112661966,0.477158760259608,"4","F",6.9529864394417,13.2538001272317,5.51515651030581
1024,"1",0,0,-0.241921895599668,-0.970295726275996,-0.882947592858927,0.469471562785891,"4","F",6.95821109790495,13.2450301359941,5.51630415671366
1025,"1",0,0,-0.237685892326173,-0.971342069813261,-0.887010833178221,0.461748613235035,"4","F",6.96348050049187,13.2361821113111,5.51746668714327
1026,"1",0,0,-0.233445363855905,-0.972369920397677,-0.891006524188368,0.453990499739546,"4","F",6.96879466156497,13.2272564104289,5.51864409137011
1027,"1",0,0,-0.229200390922414,-0.973379258460448,-0.894934361602025,0.446197813109809,"4","F",6.9741535953508,13.2182533928888,5.51983635901479
1028,"1",0,0,-0.224951054343865,-0.974370064785235,-0.898794046299167,0.438371146789078,"4","F",6.97955731593584,13.2091734205014,5.52104347954014
1029,"1",0,0,-0.220697435021502,-0.975342320508513,-0.90258528434986,0.430511096808296,"4","F",6.98500583725991,13.2000168573206,5.52226544225232
1030,"1",0,0,-0.216439613938103,-0.976296007119933,-0.90630778703665,0.422618261740699,"4","F",6.99049917311095,13.1907840696172,5.52350223629924
1031,"1",0,0,-0.212177672156446,-0.977231106462679,-0.909961270876543,0.414693242656239,"4","F",6.99603733712024,13.1814754258517,5.52475385067078
1032,"1",0,0,-0.20791169081776,-0.978147600733806,-0.913545457642601,0.406736643075801,"4","F",7.00162034275581,13.1720912966484,5.52602027419789
1033,"1",0,0,-0.203641751140178,-0.979045472484584,-0.917060074385123,0.398749068925248,"4","F",7.00724820331698,13.1626320547687,5.52730149555168
1034,"1",0,0,-0.199367934417197,-0.97992470462083,-0.92050485345244,0.390731128489274,"4","F",7.01292093192933,13.1530980750847,5.5285975032441
1035,"1",0,0,-0.195090322016129,-0.98078528040323,-0.923879532511286,0.382683432365091,"4","F",7.01863854153839,13.1434897345514,5.52990828562565
1036,"1",0,0,-0.190808995376545,-0.981627183447664,-0.927183854566787,0.374606593415913,"4","F",7.0244010449037,13.1338074121818,5.53123383088655
1037,"1",0,0,-0.186524036008735,-0.98245039772551,-0.930417567982024,0.366501226724297,"4","F",7.03020845459378,13.124051489018,5.53257412705443
1038,"1",0,0,-0.182235525492148,-0.983254907563955,-0.933580426497202,0.358367949545301,"4","F",7.03606078297912,13.1142223481061,5.53392916199573
1039,"1",0,0,-0.177943545473842,-0.984040697646291,-0.936672189248397,0.350207381259469,"4","F",7.04195804222718,13.1043203744682,5.53529892341317
1040,"1",0,0,-0.17364817766693,-0.984807753012208,-0.939692620785908,0.342020143325669,"4","F",7.04790024429576,13.0943459550763,5.53668339884666
1041,"1",0,0,-0.169349503849025,-0.985556059058078,-0.942641491092178,0.333806859233771,"4","F",7.05388740092781,13.0842994788241,5.53808257567152
1042,"1",0,0,-0.165047605860678,-0.986285601537231,-0.945518575599317,0.325568154457158,"4","F",7.05991952364411,13.0741813365014,5.53949644109935
1043,"1",0,0,-0.160742565603826,-0.986996366560232,-0.948323655206199,0.317304656405092,"4","F",7.0659966237381,13.0639919207665,5.54092498217551
1044,"1",0,0,-0.156434465040231,-0.987688340595138,-0.951056516295153,0.309016994374948,"4","F",7.072118712269,13.0537316261184,5.54236818578056
1045,"1",0,0,-0.152123386189917,-0.988361510467761,-0.953716950748227,0.300705799504274,"4","F",7.07828580005685,13.0434008488714,5.54382603862791
1046,"1",0,0,-0.14780941112961,-0.989015863361917,-0.956304755963036,0.292371704722736,"4","F",7.08449789767405,13.0329999871258,5.54529852726432
1047,"1",0,0,-0.143492621991179,-0.98965138681967,-0.958819734868193,0.284015344703923,"4","F",7.09075501544135,13.0225294407428,5.54678563806897
1048,"1",0,0,-0.139173100960065,-0.99026806874157,-0.961261695938319,0.275637355816998,"4","F",7.09705716341955,13.011989611316,5.54828735725278
1049,"1",0,0,-0.134850930273723,-0.990865897386882,-0.963630453208623,0.267238376078256,"4","F",7.10340435140438,13.001380902145,5.5498036708575
1050,"1",0,0,-0.130526192220052,-0.99144486137381,-0.965925826289068,0.258819045102521,"4","F",7.10979658891938,12.9907037182074,5.55133456475596
1051,"1",0,0,-0.12619896913583,-0.992004949679715,-0.968147640378108,0.250380004054442,"4","F",7.11623388520934,12.9799584661323,5.55288002464999
1052,"1",0,0,-0.121869343405147,-0.992546151641322,-0.970295726275997,0.241921895599667,"4","F",7.12271624923414,12.9691455541733,5.55444003607158
1053,"1",0,0,-0.117537397457838,-0.993068456954926,-0.972369920397677,0.233445363855905,"4","F",7.12924368966128,12.9582653921802,5.55601458438082
1054,"1",0,0,-0.113203213767907,-0.993571855676587,-0.974370064785235,0.224951054343865,"4","F",7.13581621486037,12.9473183915727,5.55760365476544
1055,"1",0,0,-0.108866874851965,-0.99405633822232,-0.976296007119933,0.216439613938104,"4","F",7.14243383289522,12.9363049653132,5.55920723224131
1056,"1",0,0,-0.104528463267653,-0.994521895368273,-0.978147600733806,0.207911690817759,"4","F",7.14909655151791,12.9252255278786,5.56082530164986
1057,"1",0,0,-0.100188061612076,-0.994968518250912,-0.97992470462083,0.199367934417197,"4","F",7.15580437816106,12.9140804952344,5.56245784765952
1058,"1",0,0,-0.0958457525202244,-0.995396198367179,-0.981627183447664,0.190808995376546,"4","F",7.16255731993215,12.9028702848068,5.5641048547634
1059,"1",0,0,-0.0915016186634022,-0.995804927574662,-0.983254907563955,0.182235525492147,"4","F",7.16935538360531,12.8915953154551,5.56576630727909
1060,"1",0,0,-0.0871557427476582,-0.996194698091746,-0.984807753012208,0.17364817766693,"4","F",7.17619857561544,12.8802560074457,5.56744218934864
1061,"1",0,0,-0.0828082075122047,-0.996565502497761,-0.986285601537231,0.165047605860678,"4","F",7.18308690205004,12.8688527824233,5.56913248493697
1062,"1",0,0,-0.0784590957278456,-0.996917333733128,-0.987688340595138,0.156434465040232,"4","F",7.19002036864322,12.8573860633855,5.57083717783212
1063,"1",0,0,-0.0741084901953993,-0.997250185099486,-0.989015863361917,0.147809411129611,"4","F",7.19699898076806,12.8458562746544,5.57255625164339
1064,"1",0,0,-0.0697564737441256,-0.997564050259824,-0.99026806874157,0.139173100960066,"4","F",7.20402274342882,12.8342638418499,5.57428968980139
1065,"1",0,0,-0.0654031292301436,-0.997858923238603,-0.99144486137381,0.130526192220053,"4","F",7.21109166125484,12.8226091918623,5.576037475558
1066,"1",0,0,-0.0610485395348577,-0.998134798421867,-0.992546151641322,0.121869343405149,"4","F",7.21820573849254,12.8108927528262,5.57779959198388
1067,"1",0,0,-0.0566927875633777,-0.998391670557349,-0.993571855676587,0.113203213767907,"4","F",7.22536497899841,12.7991149540924,5.57957602196961
1068,"1",0,0,-0.0523359562429443,-0.998629534754574,-0.994521895368273,0.104528463267654,"4","F",7.23256938623126,12.7872762262009,5.58136674822367
1069,"1",0,0,-0.0479781285213447,-0.998848386484951,-0.995396198367179,0.0958457525202255,"4","F",7.23981896324494,12.7753770008549,5.58317175327261
1070,"1",0,0,-0.0436193873653361,-0.999048221581858,-0.996194698091746,0.0871557427476584,"4","F",7.24711371268108,12.7634177108928,5.58499101945995
1071,"1",0,0,-0.039259815759069,-0.999229036240723,-0.996917333733128,0.0784590957278457,"4","F",7.25445363676158,12.7513987902619,5.58682452894527
1072,"1",0,0,-0.0348994967025016,-0.999390827019096,-0.997564050259824,0.0697564737441266,"4","F",7.26183873728019,12.7393206739916,5.58867226370398
1073,"1",0,0,-0.0305385132098227,-0.999533590836713,-0.998134798421867,0.061048539534857,"4","F",7.26926901559591,12.7271837981657,5.59053420552596
1074,"1",0,0,-0.0261769483078735,-0.999657324975557,-0.998629534754574,0.0523359562429445,"4","F",7.2767444726253,12.7149885998967,5.59241033601575
1075,"1",0,0,-0.0218148850345608,-0.999762027079909,-0.999048221581858,0.0436193873653354,"4","F",7.28426510883355,12.7027355172988,5.59430063659102
1076,"1",0,0,-0.0174524064372835,-0.999847695156391,-0.999390827019096,0.0348994967025009,"4","F",7.29183092422841,12.6904249894608,5.59620508848184
1077,"1",0,0,-0.0130895955713447,-0.999914327574007,-0.999657324975557,0.0261769483078737,"4","F",7.29944191835102,12.6780574564191,5.59812367273048
1078,"1",0,0,-0.00872653549837358,-0.999961923064171,-0.999847695156391,0.0174524064372828,"4","F",7.30709809026848,12.6656333591329,5.60005637019049
1079,"1",0,0,-0.00436330928474648,-0.999990480720734,-0.999961923064171,0.00872653549837376,"4","F",7.31479943856607,12.6531531394555,5.60200316152577
1080,"1",0,0,-0.000000000000000183690953073357,-1,-1,0.000000000000000367381906146713,"4","F",7.3225459613393,12.6406172401091,5.60396402720971
1081,"1",0,0,0.004363309284747,-0.999990480720734,-0.999961923064171,-0.0087265354983748,"4","F",7.33033765618597,12.6280261046584,5.60593894752515
1082,"1",0,0,0.0087265354983741,-0.999961923064171,-0.999847695156391,-0.0174524064372838,"4","F",7.3381745201973,12.6153801774835,5.60792790256278
1083,"1",0,0,0.0130895955713443,-0.999914327574007,-0.999657324975557,-0.0261769483078729,"4","F",7.3460565499513,12.6026799037543,5.60993087222073
1084,"1",0,0,0.0174524064372831,-0.999847695156391,-0.999390827019096,-0.0348994967025002,"4","F",7.35398374150327,12.5899257294038,5.61194783620385
1085,"1",0,0,0.0218148850345614,-0.999762027079909,-0.999048221581858,-0.0436193873653365,"4","F",7.36195609037827,12.5771181011025,5.61397877402305
1086,"1",0,0,0.0261769483078731,-0.999657324975557,-0.998629534754574,-0.0523359562429438,"4","F",7.36997359156271,12.5642574662318,5.61602366499437
1087,"1",0,0,0.0305385132098224,-0.999533590836713,-0.998134798421867,-0.0610485395348563,"4","F",7.37803623949617,12.5513442728577,5.61808248823854
1088,"1",0,0,0.0348994967025013,-0.999390827019096,-0.997564050259824,-0.0697564737441259,"4","F",7.3861440280632,12.5383789697064,5.62015522267961
1089,"1",0,0,0.0392598157590686,-0.999229036240723,-0.996917333733128,-0.078459095727845,"4","F",7.39429695058425,12.5253620061364,5.62224184704428
1090,"1",0,0,0.0436193873653358,-0.999048221581858,-0.996194698091746,-0.0871557427476577,"4","F",7.40249499980837,12.5122938321142,5.6243423398621
1091,"1",0,0,0.0479781285213434,-0.998848386484951,-0.995396198367179,-0.095845752520223,"4","F",7.41073816790345,12.4991748981877,5.62645667946322
1092,"1",0,0,0.0523359562429439,-0.998629534754574,-0.994521895368273,-0.104528463267654,"4","F",7.41902644644915,12.486005655461,5.62858484397907
1093,"1",0,0,0.0566927875633773,-0.998391670557349,-0.993571855676588,-0.113203213767906,"4","F",7.42735982642694,12.4727865555687,5.63072681134031
1094,"1",0,0,0.0610485395348564,-0.998134798421867,-0.992546151641322,-0.121869343405147,"4","F",7.43573829821253,12.459518050651,5.63288255927682
1095,"1",0,0,0.0654031292301424,-0.997858923238604,-0.991444861373811,-0.13052619222005,"4","F",7.44416185156683,12.4462005933269,5.63505206531704
1096,"1",0,0,0.0697564737441252,-0.997564050259824,-0.99026806874157,-0.139173100960065,"4","F",7.45263047562707,12.432834636671,5.63723530678635
1097,"1",0,0,0.0741084901953989,-0.997250185099486,-0.989015863361917,-0.14780941112961,"4","F",7.46114415889861,12.4194206341861,5.63943226080687
1098,"1",0,0,0.0784590957278443,-0.996917333733128,-0.987688340595138,-0.15643446504023,"4","F",7.46970288924535,12.4059590397796,5.64164290429721
1099,"1",0,0,0.0828082075122043,-0.996565502497761,-0.986285601537231,-0.165047605860678,"4","F",7.4783066538821,12.392450307738,5.64386721397045
1100,"1",0,0,0.0871557427476579,-0.996194698091746,-0.984807753012208,-0.17364817766693,"4","F",7.48695543936446,12.378894892702,5.64610516633411
1101,"1",0,0,0.0915016186634018,-0.995804927574662,-0.983254907563955,-0.182235525492146,"4","F",7.49564923158118,12.3652932496416,5.64835673768948
1102,"1",0,0,0.0958457525202232,-0.995396198367179,-0.981627183447664,-0.190808995376543,"4","F",7.50438801574387,12.3516458338311,5.65062190413028
1103,"1",0,0,0.100188061612076,-0.994968518250912,-0.97992470462083,-0.199367934417197,"4","F",7.51317177637907,12.3379531008256,5.6529006415426
1104,"1",0,0,0.104528463267653,-0.994521895368273,-0.978147600733806,-0.207911690817758,"4","F",7.52200049731891,12.3242155064352,5.65519292560316
1105,"1",0,0,0.108866874851965,-0.99405633822232,-0.976296007119933,-0.216439613938103,"4","F",7.53087416169183,12.310433506701,5.65749873177924
1106,"1",0,0,0.113203213767907,-0.993571855676588,-0.974370064785235,-0.224951054343865,"4","F",7.53979275191432,12.2966075578709,5.65981803532804
1107,"1",0,0,0.117537397457837,-0.993068456954926,-0.972369920397677,-0.233445363855905,"4","F",7.54875624968031,12.2827381163756,5.66215081129485
1108,"1",0,0,0.121869343405148,-0.992546151641322,-0.970295726275996,-0.241921895599668,"4","F",7.55776463595316,12.2688256388044,5.66449703451372
1109,"1",0,0,0.12619896913583,-0.992004949679715,-0.968147640378108,-0.250380004054441,"4","F",7.56681789095637,12.2548705818804,5.66685667960519
1110,"1",0,0,0.130526192220052,-0.99144486137381,-0.965925826289068,-0.258819045102522,"4","F",7.57591599416378,12.2408734024377,5.66922972097632
1111,"1",0,0,0.134850930273723,-0.990865897386882,-0.963630453208623,-0.267238376078257,"4","F",7.58505892429093,12.2268345573975,5.67161613281996
1112,"1",0,0,0.139173100960065,-0.99026806874157,-0.961261695938319,-0.275637355816999,"4","F",7.59424665928486,12.2127545037436,5.67401588911343
1113,"1",0,0,0.143492621991179,-0.98965138681967,-0.958819734868193,-0.284015344703922,"4","F",7.60347917631566,12.1986336984999,5.67642896361849
1114,"1",0,0,0.147809411129611,-0.989015863361917,-0.956304755963035,-0.292371704722737,"4","F",7.61275645176693,12.184472598706,5.67885532987953
1115,"1",0,0,0.152123386189917,-0.988361510467761,-0.953716950748227,-0.300705799504273,"4","F",7.62207846122533,12.170271661395,5.68129496122356
1116,"1",0,0,0.156434465040231,-0.987688340595138,-0.951056516295154,-0.309016994374947,"4","F",7.63144517947285,12.1560313435696,5.6837478307591
1117,"1",0,0,0.160742565603826,-0.986996366560232,-0.9483236552062,-0.317304656405091,"4","F",7.64085658047543,12.1417521021788,5.68621391137549
1118,"1",0,0,0.165047605860678,-0.986285601537231,-0.945518575599317,-0.325568154457157,"4","F",7.65031263737501,12.1274343940959,5.68869317574195
1119,"1",0,0,0.169349503849025,-0.985556059058078,-0.942641491092178,-0.333806859233771,"4","F",7.65981332247907,12.1130786760946,5.6911855963067
1120,"1",0,0,0.17364817766693,-0.984807753012208,-0.939692620785909,-0.342020143325668,"4","F",7.66935860725107,12.0986854048274,5.69369114529673
1121,"1",0,0,0.177943545473842,-0.984040697646291,-0.936672189248397,-0.350207381259468,"4","F",7.67894846230092,12.0842550368018,5.69620979471597
1122,"1",0,0,0.182235525492147,-0.983254907563955,-0.933580426497202,-0.3583679495453,"4","F",7.68858285737588,12.0697880283592,5.69874151634576
