"tod","dstate1","dstate2","dstate3","lci1","lci2","lci3","uci1","uci2","uci3","group"
1100,9.76161154194529,22.2033333468278,10.4860970038917,6.22141330975928,12.9486357484274,6.48581753410861,15.875644664877,34.1047665100318,16.6635569301722,3
1101,9.7676813345779,22.2049272538497,10.4945827233742,6.22280300862333,12.9545319424813,6.4945446820339,15.8831012945374,34.0923056017964,16.6852815990018,3
1102,9.77374003097339,22.2062685696649,10.5030634784764,6.22419125163059,12.9602948354705,6.50328120435874,15.890503516785,34.0794986449663,16.70701915553,3
1103,9.77978748521559,22.207356930448,10.51153907657,6.22557801056749,12.9659238097581,6.51202693795348,15.8978510771142,34.0663461639688,16.7287691140415,3
1104,9.78582355142066,22.208191988238,10.5200093246938,6.22696325723627,12.9714182569636,6.52078171869508,15.905143722922,34.0528487019511,16.750530986549,3
1105,9.79184808373952,22.2087734109962,10.5284740295588,6.22834696345538,12.976777578071,6.52954538146764,15.9123812035257,34.0390068207246,16.7723042828047,3
1106,9.79786093636608,22.2091008826612,10.5369329975542,6.22972910106128,12.9820011835346,6.53831776016316,15.9195632701783,34.0248211007072,16.7940885103126,3
1107,9.80386196353993,22.2091741032048,10.5453860347541,6.23110964190736,12.987088493385,6.54709868768247,15.9266896760857,34.0102921408646,16.8158831743409,3
1108,9.80985101955298,22.2089927886823,10.5538329469216,6.23248855786638,12.9920389373317,6.55588799593546,15.9337601764219,33.9958151169123,16.8376877779347,3
1109,9.81582795875488,22.2085566712842,10.5622735395173,6.23386582082996,12.9968519548664,6.56468551584262,15.9407745283456,33.9810713905231,16.8595018219286,3
1110,9.82179263555713,22.2078654993836,10.570707617703,6.23524140270987,13.0015269953635,6.57349107733585,15.9477324910162,33.9659862404981,16.8813248049599,3
1111,9.82774490444012,22.2069190375821,10.5791349863489,6.23661527543845,12.9981120797432,6.58230450935954,15.9546338256091,33.9505603198398,16.9031562234823,3
1112,9.83368461995656,22.2057170667542,10.5875554500401,6.23798741096944,12.9942941157526,6.59112563987171,15.9614782953312,33.9347942996359,16.9249955717794,3
1113,9.83961163673894,22.2042593840897,10.5959688130813,6.23935778127848,12.9903309141126,6.59995429584505,15.9682656654367,33.9186888689914,16.9468423419789,3
1114,9.84552580950299,22.202545803133,10.604374879505,6.24072635836382,12.9862224328509,6.60879030326909,15.974995703242,33.9022447349602,16.9686960240664,3
1115,9.85142699305402,22.2005761538214,10.612773453076,6.24209311424749,12.981968641349,6.6175129943301,15.9816681781408,33.8854626224734,16.9905561059008,3
1116,9.85731504229284,22.1983502825208,10.6211643372988,6.24345802097498,12.9775695203747,6.62616614329792,15.9882828616191,33.8683432742672,17.0124220732278,3
1117,9.86318981221984,22.1958680520595,10.6295473354235,6.24482105061715,12.9730250621113,6.63482478824128,15.9948395272702,33.8508874508089,17.0342934096967,3
1118,9.86905115794161,22.1931293417599,10.6379222504522,6.24618217526986,12.9683352701865,6.64348875130044,16.0013379508086,33.8330959302216,17.056169596874,3
1119,9.87489893467591,22.1901340474685,10.6462888851459,6.24754136705542,12.9635001596987,6.65215785370305,16.0077779100852,33.8149695082067,17.0780501142603,3
1120,9.88073299775692,22.1868820815828,10.6546470420301,6.24889859812249,12.9585197572404,6.6608319157663,16.014159185101,33.7965089979651,17.0999344393055,3
1121,9.88655320264138,22.1833733730771,10.6629965234029,6.25025384064783,12.9533941009213,6.66951075689925,16.0204815580213,33.7777152301173,17.1218220474256,3
1122,9.89235940491335,22.1796078675254,10.6713371313394,6.25160706683574,12.9481232403877,6.67819419560581,16.0267448131901,33.7585890526211,17.1437124120184,3
1123,9.89815146029082,22.1755855271233,10.6796686677008,6.25295824892012,12.9427072368409,6.68688204948685,16.0329487371432,33.7391313306889,17.1656050044809,3
1124,9.90392922462956,22.1713063307066,10.6879909341387,6.2543073591637,12.9371461630538,6.69557413524308,16.0390931186219,33.7193429467022,17.1874992942261,3
1125,9.90969255393043,22.1667702737684,10.6963037321038,6.25565436986009,12.9314401033841,6.70427026867798,16.045177748587,33.6992248001254,17.2093947486997,3
1126,9.91544130434363,22.161977368474,10.7046068628515,6.25699925333346,12.925589153787,6.71297026470023,16.0512024202312,33.6787778074185,17.2312908333988,3
1127,9.92117533217493,22.1569276436733,10.7129001274493,6.25834198193962,12.9195934218244,6.72167393732718,16.0571669289925,33.6580029019474,17.2531870118889,3
1128,9.92689449389127,22.1516211449123,10.7211833267829,6.25968252806703,12.9134530266736,6.73038109968756,16.0630710725672,33.6369010338927,17.275082745822,3
1129,9.93259864612583,22.1460579344405,10.7294562615641,6.26102086413678,12.9071680991326,6.73909156402455,16.0689146509227,33.6154731701586,17.2969774949553,3
1130,9.93828764568411,22.1402380912177,10.737718732337,6.26235696260381,12.9007387816239,6.7478051416994,16.0746974663096,33.5937202942785,17.3188707171694,3
1131,9.94396134954968,22.1341617109188,10.7459705394856,6.26369079595751,12.8941652281962,6.75652164319443,16.0804193232741,33.5716434063199,17.340761868488,3
1132,9.94961961488912,22.1278289059346,10.7542114832402,6.26502233672232,12.8874476045235,6.76524087811638,16.0860800286706,33.5492435227888,17.3626504030961,3
1133,9.95526229905818,22.1212398053735,10.7624413636847,6.26635155745855,12.8805860879036,6.77396265519994,16.091679391673,33.5265216765307,17.3845357733602,3
1134,9.96088925960748,22.1143945550575,10.7706599807641,6.26767843076255,12.8730919569798,6.78268678231166,16.0972172237874,33.5034789166328,17.4064174298474,3
1135,9.96650035428775,22.107293317519,10.778867134291,6.27025627425897,12.8651579217106,6.79141306645325,16.1026933388625,33.4801163083222,17.4282948213462,3
1136,9.9720954410559,22.0999362719942,10.787062623953,6.27288018706755,12.8570832435835,6.8001413137653,16.1081075531022,33.456434932865,17.4501673948857,3
1137,9.97767437808034,22.0923236144145,10.7952462493206,6.27549958757093,12.8488681923724,6.8088713295313,16.1134596850757,33.4324358874623,17.4720345957569,3
1138,9.98323702374682,22.0844555573956,10.8034178098537,6.27811441756832,12.8405130490108,6.81760291818186,16.1187495557294,33.4081202851466,17.4938958675333,3
1139,9.98878323666463,22.0763323302249,10.8115771049088,6.28072461886572,12.8320181055718,6.82633588329829,16.1239769883977,33.3834892546754,17.5157506520917,3
1140,9.99431287567086,22.0679541788465,10.8197239337474,6.28333013327871,12.823383665243,6.83507002761673,16.1291418088126,33.3585439404242,17.537598389634,3
1141,9.99982579983794,22.059321365844,10.8278580955416,6.28593090263368,12.8146100423031,6.84380515303283,16.1342438451157,33.3332855022785,17.559438518708,3
1142,10.0053218684775,22.0504341704216,10.835979389384,6.2885268687694,12.8056975620936,6.85254106060588,16.1392829278672,33.3077151155236,17.5812704762298,3
1143,10.0108009411481,22.0412928883823,10.8440876142924,6.29111797353903,12.7966465609906,6.86127755056272,16.1442588900567,33.2818339707348,17.6030936975059,3
1144,10.0162628776586,22.0318978321054,10.8521825692201,6.29370415881205,12.7874573863728,6.87001442230294,16.1491715671126,33.2556432736643,17.6249076162555,3
1145,10.0217075380763,22.0222493305198,10.8602640530607,6.29628536647538,12.7781303965891,6.87875147440334,16.1540207969124,33.2291442451286,17.6467116646324,3
1146,10.0271347827306,22.012347729077,10.8683318646579,6.29886153843558,12.768665960923,6.8874885046221,16.1588064197911,33.2023381208943,17.6685052732492,3
1147,10.0325444722203,22.0021933897219,10.8763858028121,6.30143261662058,12.7590644595563,6.89622530990453,16.1635282785516,33.1752261515619,17.6902878711992,3
1148,10.0379364674179,21.99178669086,10.8844256662876,6.30399854298111,12.7493262835298,6.90496168638687,16.1681862184735,33.1478096024497,17.7120588860801,3
1149,10.043310629477,21.9811280273241,10.8924512538219,6.30655925949286,12.7394518347021,6.91369742940199,16.1727800873213,33.1259411142277,17.7338177440181,3
1150,10.0486668198362,21.9702178103378,10.9004623641313,6.30911470815801,12.7294415257076,6.92243233348453,16.1773097353538,33.1159361252066,17.7555638696913,3
1151,10.0540049002266,21.9590564674784,10.9084587959205,6.31166483100709,12.7192957799113,6.93116619237559,16.1817750153326,33.1056030267063,17.7772966863538,3
1152,10.0593247326763,21.9476444426357,10.9164403478892,6.31420957010104,12.709015031362,6.93989879902791,16.18617578253,33.0949422185887,17.7990156158601,3
1153,10.0646261795164,21.9359821959711,10.9244068187409,6.31674886753219,12.6985997247445,6.94862994561242,16.1905118947368,33.0839541174244,17.82072007869,3
1154,10.0699091033873,21.9240702038715,10.9323580071891,6.31928266542686,12.6880503153285,6.95735942352193,16.1947832122713,33.0726391564614,17.8424094939732,3
1155,10.0751733672439,21.9119089589053,10.9402937119676,6.32181090594683,12.6773672689166,6.96446682088934,16.1989895979857,33.0609977855909,17.8640832795143,3
1156,10.0804188343616,21.8994989697721,10.9482137318364,6.32433353129148,12.6665510617906,6.97118157578607,16.2031309172747,33.0490304713122,17.8857408518181,3
1157,10.0856453683418,21.886840761254,10.9561178655902,6.32685048369874,12.6556021806548,6.97788389703318,16.2072070380813,33.036737696696,17.9073816261158,3
1158,10.0908528331179,21.8739348741622,10.964005912067,6.32936170544803,12.6445211225788,6.98457359612058,16.2112178309058,33.0241199613469,17.9290050163896,3
1159,10.0960410929611,21.8607818652827,10.9718776701552,6.33186713886126,12.6333083949374,6.99125048443245,16.2151631688109,33.0111777813631,17.9506104354002,3
1160,10.1012100124858,21.8473823073207,10.9797329388027,6.33436672630515,12.6219645153498,6.99791437325625,16.2190429274293,32.9979116892962,17.972197294712,3
1161,10.1063594566558,21.8337367888419,10.9875715170235,6.3368604101929,12.6104900116156,7.00456507379125,16.2228569849696,32.9843222341085,17.9937650047198,3
1162,10.1114892907895,21.8198459142122,10.9953932039075,6.33934813298567,12.5988854216509,7.01120239715763,16.2266052222235,32.9704099811291,18.0153129746759,3
1163,10.1165993805664,21.8057103035351,11.0031977986268,6.34182983719515,12.5871512934202,7.01782615440426,16.2302875225706,32.9574971128461,18.0368406127169,3
1164,10.1216895920322,21.7913305925881,11.0109851004459,6.34430546538483,12.5752881848694,7.02443615651914,16.2339037719847,32.9443554848399,18.0583473258908,3
1165,10.1267597916044,21.7767074327562,11.0187549087279,6.3467749601723,12.5632966638546,7.03103221443668,16.23745385904,32.9308899463815,18.0798325201839,3
1166,10.1318098460788,21.7618414909646,11.0265070229441,6.3492382642306,12.5511773080703,7.03761413904766,16.2409376749155,32.9171010588253,18.1012956005499,3
1167,10.1368396226349,21.7467334496071,11.0342412426817,6.35169532029063,12.5389307049767,7.04418174120792,16.244355113401,32.902989400045,18.1227359709358,3
1168,10.141848988841,21.731384006476,11.0419573676515,6.3541460711426,12.5265574517231,7.04867266251244,16.2477060709017,32.8885555643877,18.1441530343118,3
1169,10.146837812661,21.7157938746875,11.0496551976976,6.35659045963834,12.5140581550725,7.05225005663745,16.2509904464433,32.8738001626258,18.1655461926983,3
1170,10.1518059624591,21.6999637826057,11.0573345328044,6.35902842869274,12.5014334313221,7.05581445724097,16.2542081416758,32.8587238219074,18.1869148471949,3
1171,10.1567533070065,21.6838944737663,11.0649951731052,6.3614599212858,12.4886839062234,7.0593657603341,16.2573590608791,32.843327185706,18.2082583980092,3
1172,10.1616797154861,21.6675867067959,11.0726369188915,6.36388488046476,12.4692210532961,7.06290386208887,16.2604431109659,32.8276109137677,18.2295762444852,3
1173,10.1665850574989,21.6510412553318,11.0802595706198,6.36630324934566,12.4489502652849,7.06642865884469,16.2634602014864,32.8115756820574,18.2508677851331,3
1174,10.1714692030694,21.6342589079391,11.0878629289211,6.36871497111579,12.428568521046,7.06994004711261,16.2664102446324,32.795222182705,18.2721324176577,3
1175,10.1763320226514,21.6172404680249,11.0954467946094,6.3711199890344,12.4080769160382,7.07343792358122,16.2692931552394,32.7785511239471,18.2933695389894,3
1176,10.1811733871339,21.5999867537528,11.103010968689,6.37351824643646,12.3874765511689,7.07692218512137,16.2721088507916,32.7615632300701,18.3145785453118,3
1177,10.1859931678457,21.5824985979543,11.1105552523643,6.37590968673279,12.366768532662,7.08039272879191,16.2748572514238,32.7442592413515,18.3357588320932,3
1178,10.190791236563,21.5647768480387,11.1180794470476,6.37829425341312,12.345953971924,7.08384945184421,16.2775382799252,32.7266399139982,18.3569097941167,3
1179,10.1955674655128,21.5468223659009,11.1255833543676,6.38067189004748,12.3250339854112,7.08729225172831,16.2801518617411,32.7087060200846,18.3780308255094,3
1180,10.2003217273802,21.5286360278283,11.1330667761777,6.38304254028839,12.3040096944964,7.0907210260974,16.2826979249765,32.6904583474901,18.3991213197736,3
1181,10.2050538953138,21.5102187244058,11.1405295145655,6.38540614787282,12.2828822253336,7.09413567281357,16.2851764003975,32.6718976998334,18.4201806698173,3
1182,10.2097638429302,21.4915713604184,11.14797137186,6.38776265662373,12.261652708725,7.09753608995312,16.287587221434,32.653024896407,18.4412082679851,3
1183,10.214451444321,21.4726948547529,11.1553921506413,6.39011201045267,12.2403222799855,7.10092217581132,16.2899303241811,32.6338407721091,18.462203506089,3
1184,10.2191165740574,21.4535901402978,11.1627916537484,6.39245415336108,12.2188920788084,7.10429382890828,16.2922056474009,32.6143461773757,18.4831657754396,3
1185,10.2237591071964,21.4342581638409,11.1701696842881,6.39478902944262,12.1973632491299,7.1076509479941,16.2944131325244,32.59454197811,18.5040944668779,3
1186,10.2283789192866,21.4146998859667,11.1775260456441,6.39711658288518,12.1757369389946,7.11099343205404,16.2965527236521,32.5744290556107,18.5249889708059,3
1187,10.2329758863723,21.3949162809508,11.1848605414843,6.39943675797249,12.1540143004192,7.11432118031385,16.2986243675556,32.5540083065001,18.545848677219,3
1188,10.2375498850008,21.3749083366533,11.1921729757707,6.40174949908633,12.132196489258,7.11763409224537,16.3006280136776,32.533280642649,18.5666729757379,3
1189,10.2421007922271,21.3546770544108,11.1994631527682,6.40405475070865,12.1102846650667,7.12093206757148,16.3025636141336,32.5122469911023,18.5874612556401,3
1190,10.2466284856193,21.3342234489267,11.2067308770513,6.40635245742299,12.0882799909666,7.12421500627164,16.3044311237122,32.4909082940018,18.6082129058922,3
1191,10.2511328432647,21.3135485481603,11.2139759535153,6.40864256391711,12.0661836335096,7.12748280858751,16.3062304998741,32.4692655085091,18.6289273151821,3
1192,10.2556137437743,21.292653393213,11.2211981873834,6.41092501498457,12.0439967625419,7.13073537502745,16.3079617027534,32.4473196067247,18.6496038719523,3
1193,10.2600710662896,21.2715390382155,11.2283973842154,6.41319975552678,12.0217205510685,7.13397260637296,16.3096246951573,32.4250715756103,18.6702419644312,3
1194,10.264504690487,21.2502065502115,11.2355733499173,6.41546673055493,11.9993561751174,7.13719440368306,16.311219442565,32.4025224169042,18.6908409806666,3
1195,10.2689144965832,21.2286570090407,11.2427258907496,6.41772588519202,11.9769048136041,7.14040066830024,16.312745913128,32.3796731470408,18.7114003085585,3
1196,10.2733003653416,21.2068915072205,11.2498548133351,6.41997716467514,11.9543676481962,7.14359130185558,16.3142040776684,32.3565247970649,18.7319193358921,3
1197,10.2776621780772,21.1849111498257,11.2569599246694,6.42222051435684,11.9317458631778,7.14676620627414,16.3155939096788,32.3330784125473,18.7523974503707,3
1198,10.2819998166613,21.1627170543679,11.264041032128,6.42445587970752,11.9090406453138,7.14992528378043,16.3169153853203,32.3093350534978,18.7728340396494,3
1199,10.2863131635281,21.1403103506727,11.271097943476,6.42668320631745,11.8862531837156,7.15306843690336,16.3181684834217,32.2852957942775,18.7932284913679,3
1200,10.290602101679,21.1176921807557,11.2781304668763,6.4289024398987,11.863384669706,7.15619556848233,16.319353185478,32.2609617235099,18.813580193185,3
1201,10.2948665146885,21.0948636986977,11.2851384108983,6.43111352628691,11.8404362966837,7.15930658167195,16.3204694756479,32.236333943991,18.8338885328108,3
1202,10.2991062867097,21.0718260705175,11.2921215845276,6.43331641144368,11.8174092599896,7.16240137994748,16.3215173407525,32.2114135725976,18.854152898042,3
1203,10.3033213024792,21.0485804740451,11.2990797971736,6.43551104145806,11.7943047567726,7.16542422341891,16.3224967702729,32.1862017401951,18.8743726767947,3
1204,10.307511447322,21.0251280987923,11.3060128586785,6.43769736254938,11.7711239858551,7.16823382916543,16.3234077563477,32.160699591544,18.8945472571388,3
1205,10.311676607158,21.0014701458222,11.3129205793266,6.43987532106804,11.7478681475999,7.17102761966281,16.3242502937704,32.1349082852048,18.9146760273321,3
1206,10.3158166685057,20.9776078276188,11.3198027698525,6.44204486349875,11.7245384437765,7.17380550791007,16.3250243799871,32.108828993443,18.9347583758542,3
1207,10.3199315184886,20.9535423679536,11.32665924145,6.44420593646179,11.7011360774287,7.17656740724265,16.3257300150929,32.0824629021309,18.954793691441,3
1208,10.3240210448403,20.9292750017526,11.3334898057813,6.44635848671484,11.6776622527417,7.17931323133529,16.3263672018294,32.0558112106505,18.9747813631194,3
1209,10.3280851359089,20.904806974961,11.3402942749844,6.44850246115584,11.6541181749097,7.18204289420803,16.3269359455807,32.0288751317939,18.9947207802406,3
1210,10.3321236806626,20.8801395444077,11.3470724616839,6.4506378068244,11.6305050500053,7.18475631023027,16.3274362543703,32.0016558916634,19.0146113325165,3
1211,10.3361365686949,20.8552739776687,11.3538241789975,6.45276447090363,11.6068240848467,7.18745339412653,16.3278681388572,31.9741547295698,19.0344524100524,3
1212,10.34012369023,20.8302115529284,11.3605492405468,6.45488240072249,11.5830764868683,7.19013406098008,16.3282316123322,31.9463728979303,19.0542434033831,3
1213,10.3440849361273,20.8049535588411,11.3672474604646,6.45699154375801,11.5592634639895,7.19279822623922,16.3285266907132,31.918311662165,19.073983703507,3
1214,10.3480201978859,20.7795012943909,11.3739186534042,6.45909184763651,11.5353862244858,7.19544580572067,16.3287533925417,31.8899723005925,19.093672701921,3
1215,10.351929367652,20.753856068751,11.3805626345479,6.46118326013641,11.5114459768591,7.19807671561523,16.3289117389781,31.8613561043241,19.1133097906559,3
1216,10.3558123382211,20.7280192011413,11.3871792196164,6.46326572918995,11.4874439297087,7.20069087249266,16.3290017537965,31.8324643771582,19.132894362311,3
1217,10.3596690030442,20.701992020686,11.3937682248761,6.46533920288482,11.4633812916044,7.2032881933058,16.3290234633805,31.8032984354716,19.1524258100887,3
1218,10.3634992562336,20.6757758662702,11.4003294671495,6.46740362946699,11.4392592709579,7.20586859539605,16.3289768967177,31.7738596081119,19.1719035278308,3
1219,10.367302992566,20.6493720863946,11.4068627638223,6.46945895734181,11.4150790758971,7.20843199649729,16.328862085395,31.7441492362882,19.1913269100526,3
1220,10.3710801074892,20.6227820390304,11.4133679328536,6.47150513507646,11.390841914139,7.21097831474206,16.3286790635926,31.7141686734595,19.2106953519785,3
1221,10.3748304971255,20.5960070914732,11.4198447927831,6.47354211140226,11.3665489928647,7.21350746866472,16.3284278680789,31.6839192852252,19.2300082495772,3
1222,10.3785540582776,20.5690486201956,11.4262931627413,6.47556983521587,11.3422015185948,7.21601937720743,16.3281085382043,31.6534024492108,19.2492649995972,3
1223,10.3822506884328,20.5419080107004,11.4327128624564,6.47758825558215,11.3263537303797,7.21851395972403,16.3277211158961,31.6226195549565,19.2684649996018,3
1224,10.3859202857684,20.5145866573703,11.4391037122646,6.47959732173558,11.3112274000551,7.22099113598513,16.3272656456513,31.5915720038015,19.2876076480045,3
1225,10.3895627491554,20.4870859633204,11.4454655331176,6.48159698308248,11.2960260068515,7.22345082618291,16.3267421745311,31.5602612087703,19.3066923441047,3
1226,10.3931779781649,20.4594073402468,11.4517981465917,6.48358718920263,11.2807503311771,7.22589295093572,16.3261507521539,31.5286885944561,19.3257184881227,3
1227,10.3967658730705,20.431552208277,11.4581013748964,6.48556788985237,11.2654011552869,7.22831743129264,16.3254914306892,31.4968555969039,19.3446854812357,3
1228,10.4003263348554,20.4035219958184,11.4643750408827,6.48753903496491,11.2499792632045,7.23072418873823,16.3247642648505,31.4647636634933,19.3635927256125,3
1229,10.4038592652157,20.3753181394059,11.4706189680521,6.48950057465388,11.2344854406441,7.23311314519744,16.3277146921086,31.4324142528198,19.3824396244494,3
1230,10.4073645665649,20.3469420835499,11.476832980565,6.49145245921438,11.2189204749329,7.23548422303944,16.3324599201711,31.3998088345751,19.4012255820062,3
1231,10.410842142039,20.318395280583,11.4830169032482,6.49339463912534,11.2032851549334,7.23783734508352,16.3371046068434,31.366948889428,19.4199500036405,3
1232,10.4142918955008,20.2896791905068,11.4891705616058,6.49532706505125,11.1875802709659,7.24017243460239,16.3416486089117,31.3338359089022,19.4386122958441,3
1233,10.4177137315451,20.2607952808373,11.495293781825,6.49724968784458,11.171806614732,7.24248941532761,16.3460917868697,31.3004713952556,19.4572118662778,3
1234,10.4211075555015,20.2317450264504,11.5013863907866,6.49916245854734,11.1559649792365,7.24478821145394,16.3504340049265,31.2668568613568,19.4757481238079,3
1235,10.424473273441,20.2025299094273,11.5074482160724,6.50106532839336,11.1400561587126,7.2470687476436,16.354675131013,31.2329938305628,19.4942204785404,3
1236,10.4278107921787,20.1731514188982,11.5134790859736,6.50295824880973,11.1240809485446,7.24933094903154,16.358815036788,31.1988838365941,19.5126283418578,3
1237,10.4311200192792,20.1436110508873,11.5194788295,6.50484117141946,11.1080401451917,7.25157474122902,16.3628535976439,31.1645284234107,19.5309711264529,3
1238,10.4344008630608,20.1139103081557,11.5254472763879,6.50671404804314,11.0919345461132,7.25380005032867,16.3667906927132,31.1299291450859,19.5492482463659,3
1239,10.4376532325987,20.0840507000453,11.5313842571081,6.50857683070081,11.0757649496925,7.25600680290908,16.3706262048737,31.0950875656804,19.5674591170185,3
1240,10.4408770377315,20.0540337423215,11.5372896028748,6.510429471614,11.0585917394795,7.25819492603895,16.3743600207536,31.0600052591155,19.5856031552498,3
1241,10.4440721890635,20.0238609570165,11.543163145654,6.51227192320771,11.0412013583641,7.26036434728158,16.3779920307368,31.0246838090454,19.6036797793518,3
1242,10.4472385979693,19.9935338722707,11.5490047181715,6.51410413811262,11.0237510339827,7.26251499469955,16.3815221289678,30.9891248087288,19.6216884091042,3
1243,10.4503761765991,19.9630540221756,11.5548141539205,6.51592606916608,11.0062416259537,7.26464679685881,16.3849502133556,30.9533298609001,19.63962846581,3
1244,10.4534848378814,19.932422946616,11.5605912871713,6.51773766941561,10.9886739940518,7.26675968283278,16.388276185579,30.9173005776398,19.6574993723303,3
1245,10.456564495528,19.9016421911106,11.5663359529788,6.5195388921195,10.9710489981293,7.26885358220801,16.3914999510894,30.8810385802447,19.67530055312,3
1246,10.459615064038,19.870713306655,11.57204798719,6.52132969074905,10.951863160817,7.27092842508646,16.3946214191152,30.8445454990962,19.6930314342625,3
1247,10.4626364587011,19.839637849562,11.5777272264531,6.52311001899129,10.9236873909783,7.27298414209212,16.3976405026653,30.8078229735301,19.7106914435045,3
1248,10.465628595603,19.8084173813036,11.5833735082258,6.52487983074988,10.8955008977084,7.27502066437313,16.4005571185323,30.7708726517034,19.7282800102917,3
1249,10.4685913916276,19.7770534683511,11.5889866707821,6.5266390801473,10.8673048285368,7.27703792360781,16.4033711872953,30.7336961904631,19.7457965658029,3
1250,10.4715247644626,19.7455476820182,11.594566553222,6.5283877215275,10.8391003257975,7.27903585200757,16.4060826333225,30.6962952552117,19.763240542985,3
1251,10.4744286326024,19.7139015983,11.6001129954777,6.53012570945687,10.8108885265485,7.28101438232205,16.4086913847742,30.6586715197748,19.7806113765886,3
1252,10.4773029153523,19.682116797715,11.6056258383239,6.53185299872638,10.7826705624956,7.28297344784259,16.4111973736043,30.6208266662659,19.7979085032014,3
1253,10.480147532832,19.650194865146,11.6111049233834,6.53356954435402,10.7544475599143,7.28491298240746,16.4136005355627,30.5827623849527,19.8151313612835,3
1254,10.4829624059796,19.6181373896811,11.6165500931365,6.53527530158611,10.726220639575,7.28683292040447,16.4159008101971,30.5444803741215,19.832279391202,3
1255,10.4857474565556,19.585945964455,11.6219611909287,6.53697022589923,10.6979909166681,7.28873319677643,16.4180981408535,30.5081257698291,19.8493520352649,3
1256,10.4885026071461,19.55362218649,11.627338060978,6.53865427300262,10.6697595007319,7.29061374702459,16.4201924746788,30.4725437970479,19.8663487377559,3
1257,10.491227781167,19.5211676565373,11.6326805483836,6.54032739883966,10.6415274955796,7.2924745072126,16.4221837626204,30.4366965357914,19.8832689449683,3
1258,10.4939229028669,19.4885839789181,11.6379884991327,6.5419895595895,10.613295999229,7.29431541397108,16.4240719594276,30.4005857346839,19.9001121052395,3
1259,10.4965878973312,19.4558727613662,11.643261760109,6.54364071166953,10.5850661038334,7.29613640450141,16.425857023652,30.3642131550412,19.9168776689845,3
1260,10.4992226904856,19.423035614868,11.6485001791,6.54528081173671,10.5568388956125,7.29793741657911,16.4275389176467,30.3275805707058,19.9335650887303,3
1261,10.5018272090995,19.3900741535065,11.6537036048053,6.54690981668991,10.5286154547864,7.29971838855852,16.4291176075677,30.2906897678783,19.9501738191491,3
1262,10.5044013807894,19.3569899943013,11.6588718868434,6.54852768367155,10.5003968555088,7.30147925937671,16.4305930633722,30.2535425449491,19.9667033170929,3
1263,10.5069451340225,19.3237847570531,11.6640048757595,6.55013437006926,10.472184165803,7.30321996855666,16.4319652588185,30.2161407123293,19.9831530416263,3
1264,10.5094583981199,19.2904600641843,11.6691024230336,6.55172983351773,10.4439784474985,7.30494045621215,16.4332341714655,30.1784860922799,19.9995224540598,3
1265,10.5119411032597,19.2570175405838,11.6741643810874,6.55331403190104,10.4157807561687,7.30664066305031,16.4343997826704,30.1405805187405,20.0158110179838,3
1266,10.514393180481,19.223458813449,11.6791906032925,6.55488692335386,10.3875921410701,7.30832053037698,16.4354620775888,30.1024258371561,20.0320181993013,3
1267,10.5168145616863,19.1897855121304,11.6841809439766,6.55644846626388,10.3594136450828,7.30998000009885,16.436421045172,30.0640239043048,20.0481434662612,3
1268,10.5192051796455,19.1559992679743,11.6891352584323,6.55799861927275,10.3312463046521,7.31161901472829,16.4372766781652,30.0253765881232,20.0641862894907,3
1269,10.5215649679983,19.1221017141684,11.6940534029234,6.55953734127894,10.3030911497312,7.31323751738691,16.4380289731058,29.9864857675304,20.0801461420289,3
1270,10.5238938612576,19.0880944855865,11.6989352346925,6.56106459143888,10.2749492037253,7.31483545180853,16.4386779303205,29.9473533322537,20.0960224993582,3
1271,10.5261917948135,19.0539792186323,11.703780611969,6.5625803291687,10.2468214834374,7.31641276234358,16.439223553923,29.90798118265,20.1118148394383,3
1272,10.5284587049343,19.0197575510874,11.708589393975,6.56408451414636,10.2187089990142,7.31796939396265,16.439665851811,29.8683712295297,20.1275226427371,3
1273,10.5306945287714,18.9854311219556,11.7133614409331,6.56557710631309,10.1906127538949,7.31950529225962,16.4400048356626,29.8285253939772,20.1431453922636,3
1274,10.5328992043612,18.9510015713097,11.7180966140741,6.56705806587576,10.162533744759,7.32102040345511,16.4402405209337,29.7884456071721,20.1586825735999,3
1275,10.5350726706286,18.9164705401397,11.7227947756428,6.56852735330753,10.1344729614782,7.32251467440073,16.4403729268536,29.7481338102098,20.1741336749324,3
1276,10.5372148673891,18.8818396702,11.7274557889061,6.5699849293508,10.1064313870669,7.32398805258197,16.4404020764216,29.7075919539204,20.1894981870841,3
1277,10.5393257353526,18.8471106038573,11.7320795181595,6.57143075501849,10.0784099976355,7.32544048612153,16.4403279964024,29.6668219986876,20.2047756035461,3
1278,10.5414052161248,18.8122849839401,11.736665828734,6.57286479159507,10.0504097623442,7.32687192378316,16.4401507173221,29.6258259142665,20.2199654205083,3
1279,10.5434532522115,18.7773644535882,11.7412145870032,6.57428700063951,10.022431643359,7.32828231497473,16.4398702734629,29.5846056796018,20.2350671368913,3
1280,10.54546978702,18.742350656102,11.7457256603898,6.57569734398634,9.99447659580763,7.32972283554441,16.4394867028593,29.5431632826438,20.2500802543768,3
1281,10.5474547648626,18.7072452347941,11.7501989173727,6.57709578374704,9.96654556773781,7.33384401397843,16.439000047292,29.5015007201659,20.2650042774383,3
1282,10.5494081309585,18.6720498328409,11.7546342274934,6.5784822823126,9.93863950007613,7.33793421162486,16.4384103522826,29.4596199975783,20.2798387133722,3
